#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1870    0.25132E+03   -0.37244E+01    0.11506E-08   -0.37244E+01    0.11199E+02   -0.71662E-10    0.11506E-08   -0.71662E-10    0.29204E-15
  1871    0.25026E+03   -0.38865E+01    0.11771E-08   -0.38865E+01    0.11251E+02   -0.72738E-10    0.11771E-08   -0.72738E-10    0.29131E-15
  1872    0.24923E+03   -0.40523E+01    0.12039E-08   -0.40523E+01    0.11301E+02   -0.73822E-10    0.12039E-08   -0.73822E-10    0.29059E-15
  1873    0.24821E+03   -0.42214E+01    0.12309E-08   -0.42214E+01    0.11352E+02   -0.74915E-10    0.12309E-08   -0.74915E-10    0.28987E-15
  1874    0.24721E+03   -0.43939E+01    0.12581E-08   -0.43939E+01    0.11400E+02   -0.76012E-10    0.12581E-08   -0.76012E-10    0.28915E-15
  1875    0.24623E+03   -0.45696E+01    0.12855E-08   -0.45696E+01    0.11448E+02   -0.77113E-10    0.12855E-08   -0.77113E-10    0.28843E-15
  1876    0.24525E+03   -0.47484E+01    0.13129E-08   -0.47484E+01    0.11495E+02   -0.78215E-10    0.13129E-08   -0.78215E-10    0.28772E-15
  1877    0.24429E+03   -0.49304E+01    0.13404E-08   -0.49304E+01    0.11541E+02   -0.79316E-10    0.13404E-08   -0.79316E-10    0.28701E-15
  1878    0.24335E+03   -0.51152E+01    0.13679E-08   -0.51152E+01    0.11585E+02   -0.80414E-10    0.13679E-08   -0.80414E-10    0.28630E-15
  1879    0.24243E+03   -0.53028E+01    0.13954E-08   -0.53028E+01    0.11628E+02   -0.81508E-10    0.13954E-08   -0.81508E-10    0.28559E-15
  1880    0.24152E+03   -0.54933E+01    0.14228E-08   -0.54933E+01    0.11670E+02   -0.82594E-10    0.14228E-08   -0.82594E-10    0.28488E-15
  1881    0.24064E+03   -0.56863E+01    0.14501E-08   -0.56863E+01    0.11711E+02   -0.83672E-10    0.14501E-08   -0.83672E-10    0.28418E-15
  1882    0.23976E+03   -0.58818E+01    0.14772E-08   -0.58818E+01    0.11751E+02   -0.84738E-10    0.14772E-08   -0.84738E-10    0.28347E-15
  1883    0.23891E+03   -0.60798E+01    0.15041E-08   -0.60798E+01    0.11789E+02   -0.85791E-10    0.15041E-08   -0.85791E-10    0.28277E-15
  1884    0.23807E+03   -0.62801E+01    0.15308E-08   -0.62801E+01    0.11828E+02   -0.86829E-10    0.15308E-08   -0.86829E-10    0.28207E-15
  1885    0.23725E+03   -0.64827E+01    0.15571E-08   -0.64827E+01    0.11864E+02   -0.87850E-10    0.15571E-08   -0.87850E-10    0.28138E-15
  1886    0.23644E+03   -0.66873E+01    0.15832E-08   -0.66873E+01    0.11900E+02   -0.88851E-10    0.15832E-08   -0.88851E-10    0.28068E-15
  1887    0.23565E+03   -0.68941E+01    0.16088E-08   -0.68941E+01    0.11934E+02   -0.89831E-10    0.16088E-08   -0.89831E-10    0.27999E-15
  1888    0.23489E+03   -0.71026E+01    0.16340E-08   -0.71026E+01    0.11966E+02   -0.90788E-10    0.16340E-08   -0.90788E-10    0.27930E-15
  1889    0.23413E+03   -0.73130E+01    0.16587E-08   -0.73130E+01    0.11997E+02   -0.91719E-10    0.16587E-08   -0.91719E-10    0.27861E-15
  1890    0.23339E+03   -0.75252E+01    0.16829E-08   -0.75252E+01    0.12027E+02   -0.92623E-10    0.16829E-08   -0.92623E-10    0.27792E-15
  1891    0.23268E+03   -0.77388E+01    0.17066E-08   -0.77388E+01    0.12057E+02   -0.93497E-10    0.17066E-08   -0.93497E-10    0.27724E-15
  1892    0.23198E+03   -0.79540E+01    0.17296E-08   -0.79540E+01    0.12084E+02   -0.94339E-10    0.17296E-08   -0.94339E-10    0.27655E-15
  1893    0.23130E+03   -0.81704E+01    0.17520E-08   -0.81704E+01    0.12110E+02   -0.95148E-10    0.17520E-08   -0.95148E-10    0.27587E-15
  1894    0.23063E+03   -0.83880E+01    0.17737E-08   -0.83880E+01    0.12135E+02   -0.95922E-10    0.17737E-08   -0.95922E-10    0.27519E-15
  1895    0.22998E+03   -0.86068E+01    0.17947E-08   -0.86068E+01    0.12159E+02   -0.96657E-10    0.17947E-08   -0.96657E-10    0.27451E-15
  1896    0.22935E+03   -0.88266E+01    0.18149E-08   -0.88266E+01    0.12182E+02   -0.97353E-10    0.18149E-08   -0.97353E-10    0.27384E-15
  1897    0.22874E+03   -0.90473E+01    0.18342E-08   -0.90473E+01    0.12202E+02   -0.98006E-10    0.18342E-08   -0.98006E-10    0.27316E-15
  1898    0.22814E+03   -0.92689E+01    0.18527E-08   -0.92689E+01    0.12222E+02   -0.98616E-10    0.18527E-08   -0.98616E-10    0.27249E-15
  1899    0.22757E+03   -0.94911E+01    0.18703E-08   -0.94911E+01    0.12240E+02   -0.99180E-10    0.18703E-08   -0.99180E-10    0.27182E-15
  1900    0.22700E+03   -0.97140E+01    0.18869E-08   -0.97140E+01    0.12256E+02   -0.99696E-10    0.18869E-08   -0.99696E-10    0.27115E-15
  1901    0.22646E+03   -0.99374E+01    0.19026E-08   -0.99374E+01    0.12271E+02   -0.10016E-09    0.19026E-08   -0.10016E-09    0.27049E-15
  1902    0.22594E+03   -0.10161E+02    0.19172E-08   -0.10161E+02    0.12285E+02   -0.10058E-09    0.19172E-08   -0.10058E-09    0.26982E-15
  1903    0.22543E+03   -0.10385E+02    0.19308E-08   -0.10385E+02    0.12296E+02   -0.10094E-09    0.19308E-08   -0.10094E-09    0.26916E-15
  1904    0.22495E+03   -0.10608E+02    0.19433E-08   -0.10608E+02    0.12308E+02   -0.10126E-09    0.19433E-08   -0.10126E-09    0.26850E-15
  1905    0.22446E+03   -0.10833E+02    0.19549E-08   -0.10833E+02    0.12317E+02   -0.10152E-09    0.19549E-08   -0.10152E-09    0.26784E-15
  1906    0.22400E+03   -0.11057E+02    0.19653E-08   -0.11057E+02    0.12325E+02   -0.10174E-09    0.19653E-08   -0.10174E-09    0.26718E-15
  1907    0.22357E+03   -0.11280E+02    0.19748E-08   -0.11280E+02    0.12332E+02   -0.10190E-09    0.19748E-08   -0.10190E-09    0.26653E-15
  1908    0.22314E+03   -0.11504E+02    0.19831E-08   -0.11504E+02    0.12337E+02   -0.10201E-09    0.19831E-08   -0.10201E-09    0.26587E-15
  1909    0.22273E+03   -0.11727E+02    0.19904E-08   -0.11727E+02    0.12340E+02   -0.10208E-09    0.19904E-08   -0.10208E-09    0.26522E-15
  1910    0.22234E+03   -0.11950E+02    0.19966E-08   -0.11950E+02    0.12343E+02   -0.10209E-09    0.19966E-08   -0.10209E-09    0.26457E-15
  1911    0.22197E+03   -0.12173E+02    0.20018E-08   -0.12173E+02    0.12344E+02   -0.10205E-09    0.20018E-08   -0.10205E-09    0.26392E-15
  1912    0.22162E+03   -0.12395E+02    0.20058E-08   -0.12395E+02    0.12343E+02   -0.10196E-09    0.20058E-08   -0.10196E-09    0.26328E-15
  1913    0.22128E+03   -0.12615E+02    0.20087E-08   -0.12615E+02    0.12341E+02   -0.10181E-09    0.20087E-08   -0.10181E-09    0.26263E-15
  1914    0.22096E+03   -0.12835E+02    0.20105E-08   -0.12835E+02    0.12337E+02   -0.10162E-09    0.20105E-08   -0.10162E-09    0.26199E-15
  1915    0.22065E+03   -0.13055E+02    0.20112E-08   -0.13055E+02    0.12332E+02   -0.10137E-09    0.20112E-08   -0.10137E-09    0.26135E-15
  1916    0.22036E+03   -0.13274E+02    0.20108E-08   -0.13274E+02    0.12326E+02   -0.10107E-09    0.20108E-08   -0.10107E-09    0.26071E-15
  1917    0.22009E+03   -0.13492E+02    0.20092E-08   -0.13492E+02    0.12317E+02   -0.10073E-09    0.20092E-08   -0.10073E-09    0.26007E-15
  1918    0.21983E+03   -0.13708E+02    0.20065E-08   -0.13708E+02    0.12309E+02   -0.10032E-09    0.20065E-08   -0.10032E-09    0.25943E-15
  1919    0.21959E+03   -0.13924E+02    0.20026E-08   -0.13924E+02    0.12298E+02   -0.99871E-10    0.20026E-08   -0.99871E-10    0.25880E-15
  1920    0.21937E+03   -0.14138E+02    0.19975E-08   -0.14138E+02    0.12285E+02   -0.99366E-10    0.19975E-08   -0.99366E-10    0.25817E-15
  1921    0.21915E+03   -0.14350E+02    0.19913E-08   -0.14350E+02    0.12272E+02   -0.98808E-10    0.19913E-08   -0.98808E-10    0.25753E-15
  1922    0.21896E+03   -0.14562E+02    0.19839E-08   -0.14562E+02    0.12256E+02   -0.98199E-10    0.19839E-08   -0.98199E-10    0.25691E-15
  1923    0.21878E+03   -0.14771E+02    0.19753E-08   -0.14771E+02    0.12240E+02   -0.97537E-10    0.19753E-08   -0.97537E-10    0.25628E-15
  1924    0.21860E+03   -0.14979E+02    0.19655E-08   -0.14979E+02    0.12222E+02   -0.96822E-10    0.19655E-08   -0.96822E-10    0.25565E-15
  1925    0.21846E+03   -0.15186E+02    0.19544E-08   -0.15186E+02    0.12202E+02   -0.96055E-10    0.19544E-08   -0.96055E-10    0.25503E-15
  1926    0.21832E+03   -0.15390E+02    0.19422E-08   -0.15390E+02    0.12182E+02   -0.95235E-10    0.19422E-08   -0.95235E-10    0.25441E-15
  1927    0.21819E+03   -0.15594E+02    0.19287E-08   -0.15594E+02    0.12160E+02   -0.94362E-10    0.19287E-08   -0.94362E-10    0.25379E-15
  1928    0.21809E+03   -0.15793E+02    0.19140E-08   -0.15793E+02    0.12137E+02   -0.93437E-10    0.19140E-08   -0.93437E-10    0.25317E-15
  1929    0.21799E+03   -0.15992E+02    0.18981E-08   -0.15992E+02    0.12113E+02   -0.92458E-10    0.18981E-08   -0.92458E-10    0.25255E-15
  1930    0.21791E+03   -0.16188E+02    0.18809E-08   -0.16188E+02    0.12087E+02   -0.91426E-10    0.18809E-08   -0.91426E-10    0.25193E-15
  1931    0.21785E+03   -0.16382E+02    0.18624E-08   -0.16382E+02    0.12058E+02   -0.90341E-10    0.18624E-08   -0.90341E-10    0.25132E-15
  1932    0.21779E+03   -0.16574E+02    0.18427E-08   -0.16574E+02    0.12030E+02   -0.89203E-10    0.18427E-08   -0.89203E-10    0.25071E-15
  1933    0.21775E+03   -0.16763E+02    0.18217E-08   -0.16763E+02    0.12000E+02   -0.88011E-10    0.18217E-08   -0.88011E-10    0.25010E-15
  1934    0.21773E+03   -0.16950E+02    0.17994E-08   -0.16950E+02    0.11969E+02   -0.86766E-10    0.17994E-08   -0.86766E-10    0.24949E-15
  1935    0.21771E+03   -0.17135E+02    0.17758E-08   -0.17135E+02    0.11936E+02   -0.85467E-10    0.17758E-08   -0.85467E-10    0.24888E-15
  1936    0.21771E+03   -0.17317E+02    0.17509E-08   -0.17317E+02    0.11902E+02   -0.84114E-10    0.17509E-08   -0.84114E-10    0.24828E-15
  1937    0.21771E+03   -0.17495E+02    0.17247E-08   -0.17495E+02    0.11866E+02   -0.82708E-10    0.17247E-08   -0.82708E-10    0.24767E-15
  1938    0.21774E+03   -0.17671E+02    0.16971E-08   -0.17671E+02    0.11830E+02   -0.81247E-10    0.16971E-08   -0.81247E-10    0.24707E-15
  1939    0.21777E+03   -0.17845E+02    0.16683E-08   -0.17845E+02    0.11792E+02   -0.79733E-10    0.16683E-08   -0.79733E-10    0.24647E-15
  1940    0.21782E+03   -0.18016E+02    0.16380E-08   -0.18016E+02    0.11753E+02   -0.78164E-10    0.16380E-08   -0.78164E-10    0.24587E-15
  1941    0.21788E+03   -0.18183E+02    0.16065E-08   -0.18183E+02    0.11713E+02   -0.76541E-10    0.16065E-08   -0.76541E-10    0.24527E-15
  1942    0.21794E+03   -0.18347E+02    0.15736E-08   -0.18347E+02    0.11671E+02   -0.74863E-10    0.15736E-08   -0.74863E-10    0.24468E-15
  1943    0.21802E+03   -0.18509E+02    0.15393E-08   -0.18509E+02    0.11629E+02   -0.73131E-10    0.15393E-08   -0.73131E-10    0.24408E-15
  1944    0.21811E+03   -0.18667E+02    0.15036E-08   -0.18667E+02    0.11584E+02   -0.71345E-10    0.15036E-08   -0.71345E-10    0.24349E-15
  1945    0.21820E+03   -0.18821E+02    0.14666E-08   -0.18821E+02    0.11540E+02   -0.69503E-10    0.14666E-08   -0.69503E-10    0.24290E-15
  1946    0.21830E+03   -0.18973E+02    0.14281E-08   -0.18973E+02    0.11494E+02   -0.67607E-10    0.14281E-08   -0.67607E-10    0.24231E-15
  1947    0.21841E+03   -0.19120E+02    0.13883E-08   -0.19120E+02    0.11448E+02   -0.65656E-10    0.13883E-08   -0.65656E-10    0.24172E-15
  1948    0.21854E+03   -0.19265E+02    0.13471E-08   -0.19265E+02    0.11400E+02   -0.63650E-10    0.13471E-08   -0.63650E-10    0.24114E-15
  1949    0.21867E+03   -0.19405E+02    0.13044E-08   -0.19405E+02    0.11350E+02   -0.61589E-10    0.13044E-08   -0.61589E-10    0.24055E-15
  1950    0.21881E+03   -0.19543E+02    0.12603E-08   -0.19543E+02    0.11300E+02   -0.59472E-10    0.12603E-08   -0.59472E-10    0.23997E-15
  1951    0.21896E+03   -0.19676E+02    0.12148E-08   -0.19676E+02    0.11249E+02   -0.57301E-10    0.12148E-08   -0.57301E-10    0.23939E-15
  1952    0.21912E+03   -0.19806E+02    0.11679E-08   -0.19806E+02    0.11196E+02   -0.55079E-10    0.11679E-08   -0.55079E-10    0.23881E-15
  1953    0.21929E+03   -0.19932E+02    0.11198E-08   -0.19932E+02    0.11143E+02   -0.52809E-10    0.11198E-08   -0.52809E-10    0.23823E-15
  1954    0.21946E+03   -0.20054E+02    0.10705E-08   -0.20054E+02    0.11089E+02   -0.50496E-10    0.10705E-08   -0.50496E-10    0.23765E-15
  1955    0.21964E+03   -0.20174E+02    0.10201E-08   -0.20174E+02    0.11034E+02   -0.48144E-10    0.10201E-08   -0.48144E-10    0.23708E-15
  1956    0.21982E+03   -0.20288E+02    0.96866E-09   -0.20288E+02    0.10978E+02   -0.45756E-10    0.96866E-09   -0.45756E-10    0.23651E-15
  1957    0.22004E+03   -0.20399E+02    0.91630E-09   -0.20399E+02    0.10920E+02   -0.43337E-10    0.91630E-09   -0.43337E-10    0.23593E-15
  1958    0.22021E+03   -0.20506E+02    0.86309E-09   -0.20506E+02    0.10862E+02   -0.40891E-10    0.86309E-09   -0.40891E-10    0.23536E-15
  1959    0.22042E+03   -0.20609E+02    0.80912E-09   -0.20609E+02    0.10803E+02   -0.38421E-10    0.80912E-09   -0.38421E-10    0.23479E-15
  1960    0.22063E+03   -0.20708E+02    0.75447E-09   -0.20708E+02    0.10744E+02   -0.35933E-10    0.75447E-09   -0.35933E-10    0.23423E-15
  1961    0.22084E+03   -0.20803E+02    0.69922E-09   -0.20803E+02    0.10684E+02   -0.33429E-10    0.69922E-09   -0.33429E-10    0.23366E-15
  1962    0.22106E+03   -0.20894E+02    0.64347E-09   -0.20894E+02    0.10623E+02   -0.30914E-10    0.64347E-09   -0.30914E-10    0.23310E-15
  1963    0.22129E+03   -0.20980E+02    0.58729E-09   -0.20980E+02    0.10561E+02   -0.28391E-10    0.58729E-09   -0.28391E-10    0.23253E-15
  1964    0.22152E+03   -0.21062E+02    0.53076E-09   -0.21062E+02    0.10499E+02   -0.25866E-10    0.53076E-09   -0.25866E-10    0.23197E-15
  1965    0.22176E+03   -0.21141E+02    0.47397E-09   -0.21141E+02    0.10435E+02   -0.23341E-10    0.47397E-09   -0.23341E-10    0.23141E-15
  1966    0.22199E+03   -0.21215E+02    0.41701E-09   -0.21215E+02    0.10370E+02   -0.20821E-10    0.41701E-09   -0.20821E-10    0.23086E-15
  1967    0.22224E+03   -0.21285E+02    0.35996E-09   -0.21285E+02    0.10305E+02   -0.18310E-10    0.35996E-09   -0.18310E-10    0.23030E-15
  1968    0.22248E+03   -0.21351E+02    0.30290E-09   -0.21351E+02    0.10239E+02   -0.15812E-10    0.30290E-09   -0.15812E-10    0.22974E-15
  1969    0.22274E+03   -0.21413E+02    0.24592E-09   -0.21413E+02    0.10173E+02   -0.13331E-10    0.24592E-09   -0.13331E-10    0.22919E-15
  1970    0.22298E+03   -0.21470E+02    0.18910E-09   -0.21470E+02    0.10107E+02   -0.10870E-10    0.18910E-09   -0.10870E-10    0.22864E-15
  1971    0.22324E+03   -0.21524E+02    0.13252E-09   -0.21524E+02    0.10040E+02   -0.84347E-11    0.13252E-09   -0.84347E-11    0.22809E-15
  1972    0.22349E+03   -0.21572E+02    0.76273E-10   -0.21572E+02    0.99708E+01   -0.60280E-11    0.76273E-10   -0.60280E-11    0.22754E-15
  1973    0.22375E+03   -0.21617E+02    0.20438E-10   -0.21617E+02    0.99031E+01   -0.36542E-11    0.20438E-10   -0.36542E-11    0.22699E-15
  1974    0.22402E+03   -0.21657E+02   -0.34899E-10   -0.21657E+02    0.98334E+01   -0.13174E-11   -0.34899E-10   -0.13174E-11    0.22644E-15
  1975    0.22428E+03   -0.21694E+02   -0.89655E-10   -0.21694E+02    0.97640E+01    0.97852E-12   -0.89655E-10    0.97852E-12    0.22590E-15
  1976    0.22454E+03   -0.21726E+02   -0.14375E-09   -0.21726E+02    0.96934E+01    0.32295E-11   -0.14375E-09    0.32295E-11    0.22535E-15
  1977    0.22481E+03   -0.21753E+02   -0.19709E-09   -0.21753E+02    0.96230E+01    0.54315E-11   -0.19709E-09    0.54315E-11    0.22481E-15
  1978    0.22507E+03   -0.21776E+02   -0.24960E-09   -0.21776E+02    0.95522E+01    0.75805E-11   -0.24960E-09    0.75805E-11    0.22427E-15
  1979    0.22533E+03   -0.21795E+02   -0.30119E-09   -0.21795E+02    0.94810E+01    0.96726E-11   -0.30119E-09    0.96726E-11    0.22373E-15
  1980    0.22560E+03   -0.21810E+02   -0.35178E-09   -0.21810E+02    0.94092E+01    0.11704E-10   -0.35178E-09    0.11704E-10    0.22319E-15
  1981    0.22586E+03   -0.21820E+02   -0.40128E-09   -0.21820E+02    0.93370E+01    0.13670E-10   -0.40128E-09    0.13670E-10    0.22266E-15
  1982    0.22613E+03   -0.21826E+02   -0.44962E-09   -0.21826E+02    0.92644E+01    0.15567E-10   -0.44962E-09    0.15567E-10    0.22212E-15
  1983    0.22639E+03   -0.21828E+02   -0.49670E-09   -0.21828E+02    0.91913E+01    0.17391E-10   -0.49670E-09    0.17391E-10    0.22159E-15
  1984    0.22666E+03   -0.21826E+02   -0.54244E-09   -0.21826E+02    0.91185E+01    0.19138E-10   -0.54244E-09    0.19138E-10    0.22106E-15
  1985    0.22692E+03   -0.21819E+02   -0.58677E-09   -0.21819E+02    0.90446E+01    0.20804E-10   -0.58677E-09    0.20804E-10    0.22053E-15
  1986    0.22718E+03   -0.21808E+02   -0.62959E-09   -0.21808E+02    0.89709E+01    0.22385E-10   -0.62959E-09    0.22385E-10    0.22000E-15
  1987    0.22743E+03   -0.21793E+02   -0.67081E-09   -0.21793E+02    0.88976E+01    0.23876E-10   -0.67081E-09    0.23876E-10    0.21947E-15
  1988    0.22769E+03   -0.21774E+02   -0.71037E-09   -0.21774E+02    0.88238E+01    0.25275E-10   -0.71037E-09    0.25275E-10    0.21894E-15
  1989    0.22794E+03   -0.21749E+02   -0.74817E-09   -0.21749E+02    0.87503E+01    0.26577E-10   -0.74817E-09    0.26577E-10    0.21842E-15
  1990    0.22820E+03   -0.21722E+02   -0.78412E-09   -0.21722E+02    0.86764E+01    0.27777E-10   -0.78412E-09    0.27777E-10    0.21790E-15
  1991    0.22843E+03   -0.21690E+02   -0.81815E-09   -0.21690E+02    0.86014E+01    0.28873E-10   -0.81815E-09    0.28873E-10    0.21737E-15
  1992    0.22867E+03   -0.21654E+02   -0.85017E-09   -0.21654E+02    0.85274E+01    0.29859E-10   -0.85017E-09    0.29859E-10    0.21685E-15
  1993    0.22891E+03   -0.21613E+02   -0.88010E-09   -0.21613E+02    0.84537E+01    0.30732E-10   -0.88010E-09    0.30732E-10    0.21633E-15
  1994    0.22914E+03   -0.21569E+02   -0.90785E-09   -0.21569E+02    0.83789E+01    0.31488E-10   -0.90785E-09    0.31488E-10    0.21581E-15
  1995    0.22938E+03   -0.21521E+02   -0.93334E-09   -0.21521E+02    0.83044E+01    0.32123E-10   -0.93334E-09    0.32123E-10    0.21530E-15
  1996    0.22960E+03   -0.21469E+02   -0.95648E-09   -0.21469E+02    0.82296E+01    0.32633E-10   -0.95648E-09    0.32633E-10    0.21478E-15
  1997    0.22981E+03   -0.21412E+02   -0.97719E-09   -0.21412E+02    0.81550E+01    0.33013E-10   -0.97719E-09    0.33013E-10    0.21427E-15
  1998    0.23003E+03   -0.21351E+02   -0.99539E-09   -0.21351E+02    0.80816E+01    0.33260E-10   -0.99539E-09    0.33260E-10    0.21376E-15
  1999    0.23024E+03   -0.21287E+02   -0.10110E-08   -0.21287E+02    0.80070E+01    0.33371E-10   -0.10110E-08    0.33371E-10    0.21325E-15
  2000    0.23043E+03   -0.21219E+02   -0.10239E-08   -0.21219E+02    0.79335E+01    0.33339E-10   -0.10239E-08    0.33339E-10    0.21274E-15
  2001    0.23063E+03   -0.21146E+02   -0.10341E-08   -0.21146E+02    0.78604E+01    0.33165E-10   -0.10341E-08    0.33165E-10    0.21223E-15
  2002    0.23082E+03   -0.21071E+02   -0.10416E-08   -0.21071E+02    0.77869E+01    0.32851E-10   -0.10416E-08    0.32851E-10    0.21172E-15
  2003    0.23101E+03   -0.20991E+02   -0.10465E-08   -0.20991E+02    0.77137E+01    0.32404E-10   -0.10465E-08    0.32404E-10    0.21121E-15
  2004    0.23119E+03   -0.20907E+02   -0.10490E-08   -0.20907E+02    0.76408E+01    0.31831E-10   -0.10490E-08    0.31831E-10    0.21071E-15
  2005    0.23135E+03   -0.20819E+02   -0.10490E-08   -0.20819E+02    0.75676E+01    0.31138E-10   -0.10490E-08    0.31138E-10    0.21021E-15
  2006    0.23152E+03   -0.20729E+02   -0.10467E-08   -0.20729E+02    0.74962E+01    0.30330E-10   -0.10467E-08    0.30330E-10    0.20970E-15
  2007    0.23167E+03   -0.20634E+02   -0.10422E-08   -0.20634E+02    0.74236E+01    0.29415E-10   -0.10422E-08    0.29415E-10    0.20920E-15
  2008    0.23182E+03   -0.20536E+02   -0.10356E-08   -0.20536E+02    0.73514E+01    0.28397E-10   -0.10356E-08    0.28397E-10    0.20870E-15
  2009    0.23196E+03   -0.20433E+02   -0.10270E-08   -0.20433E+02    0.72803E+01    0.27284E-10   -0.10270E-08    0.27284E-10    0.20821E-15
  2010    0.23209E+03   -0.20328E+02   -0.10164E-08   -0.20328E+02    0.72094E+01    0.26082E-10   -0.10164E-08    0.26082E-10    0.20771E-15
  2011    0.23221E+03   -0.20219E+02   -0.10039E-08   -0.20219E+02    0.71382E+01    0.24797E-10   -0.10039E-08    0.24797E-10    0.20721E-15
  2012    0.23233E+03   -0.20106E+02   -0.98976E-09   -0.20106E+02    0.70680E+01    0.23435E-10   -0.98976E-09    0.23435E-10    0.20672E-15
  2013    0.23243E+03   -0.19991E+02   -0.97390E-09   -0.19991E+02    0.69974E+01    0.22002E-10   -0.97390E-09    0.22002E-10    0.20623E-15
  2014    0.23253E+03   -0.19871E+02   -0.95647E-09   -0.19871E+02    0.69286E+01    0.20505E-10   -0.95647E-09    0.20505E-10    0.20574E-15
  2015    0.23263E+03   -0.19749E+02   -0.93756E-09   -0.19749E+02    0.68593E+01    0.18949E-10   -0.93756E-09    0.18949E-10    0.20525E-15
  2016    0.23272E+03   -0.19623E+02   -0.91725E-09   -0.19623E+02    0.67911E+01    0.17342E-10   -0.91725E-09    0.17342E-10    0.20476E-15
  2017    0.23278E+03   -0.19494E+02   -0.89565E-09   -0.19494E+02    0.67232E+01    0.15689E-10   -0.89565E-09    0.15689E-10    0.20427E-15
  2018    0.23284E+03   -0.19362E+02   -0.87284E-09   -0.19362E+02    0.66558E+01    0.13996E-10   -0.87284E-09    0.13996E-10    0.20378E-15
  2019    0.23290E+03   -0.19226E+02   -0.84892E-09   -0.19226E+02    0.65888E+01    0.12269E-10   -0.84892E-09    0.12269E-10    0.20330E-15
  2020    0.23295E+03   -0.19088E+02   -0.82397E-09   -0.19088E+02    0.65222E+01    0.10516E-10   -0.82397E-09    0.10516E-10    0.20281E-15
  2021    0.23299E+03   -0.18947E+02   -0.79809E-09   -0.18947E+02    0.64567E+01    0.87415E-11   -0.79809E-09    0.87415E-11    0.20233E-15
  2022    0.23301E+03   -0.18803E+02   -0.77137E-09   -0.18803E+02    0.63916E+01    0.69523E-11   -0.77137E-09    0.69523E-11    0.20185E-15
  2023    0.23302E+03   -0.18655E+02   -0.74390E-09   -0.18655E+02    0.63270E+01    0.51546E-11   -0.74390E-09    0.51546E-11    0.20137E-15
  2024    0.23303E+03   -0.18506E+02   -0.71577E-09   -0.18506E+02    0.62631E+01    0.33546E-11   -0.71577E-09    0.33546E-11    0.20089E-15
  2025    0.23301E+03   -0.18353E+02   -0.68708E-09   -0.18353E+02    0.61998E+01    0.15585E-11   -0.68708E-09    0.15585E-11    0.20041E-15
  2026    0.23300E+03   -0.18198E+02   -0.65791E-09   -0.18198E+02    0.61371E+01   -0.22749E-12   -0.65791E-09   -0.22749E-12    0.19994E-15
  2027    0.23298E+03   -0.18040E+02   -0.62837E-09   -0.18040E+02    0.60753E+01   -0.19971E-11   -0.62837E-09   -0.19971E-11    0.19946E-15
  2028    0.23294E+03   -0.17879E+02   -0.59853E-09   -0.17879E+02    0.60140E+01   -0.37443E-11   -0.59853E-09   -0.37443E-11    0.19899E-15
  2029    0.23290E+03   -0.17716E+02   -0.56849E-09   -0.17716E+02    0.59535E+01   -0.54626E-11   -0.56849E-09   -0.54626E-11    0.19852E-15
  2030    0.23284E+03   -0.17551E+02   -0.53835E-09   -0.17551E+02    0.58937E+01   -0.71460E-11   -0.53835E-09   -0.71460E-11    0.19805E-15
  2031    0.23276E+03   -0.17383E+02   -0.50820E-09   -0.17383E+02    0.58347E+01   -0.87882E-11   -0.50820E-09   -0.87882E-11    0.19758E-15
  2032    0.23269E+03   -0.17214E+02   -0.47811E-09   -0.17214E+02    0.57763E+01   -0.10383E-10   -0.47811E-09   -0.10383E-10    0.19711E-15
  2033    0.23260E+03   -0.17042E+02   -0.44820E-09   -0.17042E+02    0.57189E+01   -0.11924E-10   -0.44820E-09   -0.11924E-10    0.19664E-15
  2034    0.23250E+03   -0.16867E+02   -0.41855E-09   -0.16867E+02    0.56622E+01   -0.13406E-10   -0.41855E-09   -0.13406E-10    0.19617E-15
  2035    0.23238E+03   -0.16691E+02   -0.38925E-09   -0.16691E+02    0.56063E+01   -0.14821E-10   -0.38925E-09   -0.14821E-10    0.19571E-15
  2036    0.23226E+03   -0.16513E+02   -0.36039E-09   -0.16513E+02    0.55513E+01   -0.16164E-10   -0.36039E-09   -0.16164E-10    0.19525E-15
  2037    0.23213E+03   -0.16332E+02   -0.33207E-09   -0.16332E+02    0.54971E+01   -0.17429E-10   -0.33207E-09   -0.17429E-10    0.19478E-15
  2038    0.23197E+03   -0.16151E+02   -0.30438E-09   -0.16151E+02    0.54437E+01   -0.18608E-10   -0.30438E-09   -0.18608E-10    0.19432E-15
  2039    0.23181E+03   -0.15966E+02   -0.27740E-09   -0.15966E+02    0.53913E+01   -0.19698E-10   -0.27740E-09   -0.19698E-10    0.19386E-15
  2040    0.23165E+03   -0.15781E+02   -0.25124E-09   -0.15781E+02    0.53396E+01   -0.20689E-10   -0.25124E-09   -0.20689E-10    0.19340E-15
  2041    0.23146E+03   -0.15593E+02   -0.22597E-09   -0.15593E+02    0.52888E+01   -0.21578E-10   -0.22597E-09   -0.21578E-10    0.19295E-15
  2042    0.23128E+03   -0.15405E+02   -0.20170E-09   -0.15405E+02    0.52391E+01   -0.22357E-10   -0.20170E-09   -0.22357E-10    0.19249E-15
  2043    0.23106E+03   -0.15215E+02   -0.17852E-09   -0.15215E+02    0.51902E+01   -0.23020E-10   -0.17852E-09   -0.23020E-10    0.19203E-15
