#    L    TT             EE             BB             TE          
  1172    0.11349E+04    0.14606E+02    0.74601E-01   -0.59089E+01
  1173    0.11311E+04    0.14719E+02    0.74564E-01   -0.52718E+01
  1174    0.11272E+04    0.14835E+02    0.74526E-01   -0.46488E+01
  1175    0.11232E+04    0.14954E+02    0.74488E-01   -0.40395E+01
  1176    0.11191E+04    0.15077E+02    0.74449E-01   -0.34447E+01
  1177    0.11151E+04    0.15204E+02    0.74409E-01   -0.28638E+01
  1178    0.11110E+04    0.15333E+02    0.74368E-01   -0.22975E+01
  1179    0.11070E+04    0.15467E+02    0.74326E-01   -0.17458E+01
  1180    0.11028E+04    0.15604E+02    0.74283E-01   -0.12089E+01
  1181    0.10987E+04    0.15743E+02    0.74240E-01   -0.68714E+00
  1182    0.10944E+04    0.15885E+02    0.74196E-01   -0.18063E+00
  1183    0.10901E+04    0.16030E+02    0.74150E-01    0.31053E+00
  1184    0.10858E+04    0.16177E+02    0.74105E-01    0.78604E+00
  1185    0.10815E+04    0.16328E+02    0.74058E-01    0.12459E+01
  1186    0.10771E+04    0.16481E+02    0.74011E-01    0.16897E+01
  1187    0.10728E+04    0.16637E+02    0.73962E-01    0.21175E+01
  1188    0.10684E+04    0.16794E+02    0.73914E-01    0.25289E+01
  1189    0.10639E+04    0.16955E+02    0.73864E-01    0.29241E+01
  1190    0.10595E+04    0.17117E+02    0.73813E-01    0.33028E+01
  1191    0.10550E+04    0.17282E+02    0.73762E-01    0.36650E+01
  1192    0.10505E+04    0.17449E+02    0.73710E-01    0.40105E+01
  1193    0.10459E+04    0.17618E+02    0.73658E-01    0.43392E+01
  1194    0.10414E+04    0.17789E+02    0.73605E-01    0.46512E+01
  1195    0.10369E+04    0.17962E+02    0.73551E-01    0.49462E+01
  1196    0.10322E+04    0.18137E+02    0.73496E-01    0.52239E+01
  1197    0.10277E+04    0.18313E+02    0.73441E-01    0.54847E+01
  1198    0.10231E+04    0.18491E+02    0.73385E-01    0.57271E+01
  1199    0.10185E+04    0.18669E+02    0.73328E-01    0.59536E+01
  1200    0.10138E+04    0.18850E+02    0.73271E-01    0.61625E+01
  1201    0.10093E+04    0.19031E+02    0.73213E-01    0.63533E+01
  1202    0.10046E+04    0.19215E+02    0.73155E-01    0.65275E+01
  1203    0.99997E+03    0.19399E+02    0.73095E-01    0.66836E+01
  1204    0.99532E+03    0.19585E+02    0.73036E-01    0.68226E+01
  1205    0.99067E+03    0.19770E+02    0.72976E-01    0.69438E+01
  1206    0.98604E+03    0.19957E+02    0.72915E-01    0.70479E+01
  1207    0.98150E+03    0.20145E+02    0.72853E-01    0.71336E+01
  1208    0.97690E+03    0.20334E+02    0.72792E-01    0.72032E+01
  1209    0.97225E+03    0.20522E+02    0.72729E-01    0.72552E+01
  1210    0.96768E+03    0.20711E+02    0.72666E-01    0.72891E+01
  1211    0.96305E+03    0.20902E+02    0.72603E-01    0.73057E+01
  1212    0.95850E+03    0.21092E+02    0.72539E-01    0.73056E+01
  1213    0.95390E+03    0.21282E+02    0.72475E-01    0.72891E+01
  1214    0.94938E+03    0.21473E+02    0.72410E-01    0.72547E+01
  1215    0.94488E+03    0.21664E+02    0.72345E-01    0.72033E+01
  1216    0.94039E+03    0.21855E+02    0.72279E-01    0.71348E+01
  1217    0.93576E+03    0.22046E+02    0.72213E-01    0.70502E+01
  1218    0.93129E+03    0.22238E+02    0.72147E-01    0.69479E+01
  1219    0.92676E+03    0.22428E+02    0.72080E-01    0.68303E+01
  1220    0.92232E+03    0.22617E+02    0.72013E-01    0.66953E+01
  1221    0.91789E+03    0.22807E+02    0.71946E-01    0.65443E+01
  1222    0.91346E+03    0.22996E+02    0.71878E-01    0.63759E+01
  1223    0.90905E+03    0.23185E+02    0.71810E-01    0.61933E+01
  1224    0.90465E+03    0.23372E+02    0.71742E-01    0.59927E+01
  1225    0.90033E+03    0.23560E+02    0.71674E-01    0.57764E+01
  1226    0.89602E+03    0.23746E+02    0.71605E-01    0.55452E+01
  1227    0.89180E+03    0.23931E+02    0.71536E-01    0.52978E+01
  1228    0.88751E+03    0.24115E+02    0.71467E-01    0.50355E+01
  1229    0.88330E+03    0.24299E+02    0.71397E-01    0.47571E+01
  1230    0.87895E+03    0.24480E+02    0.71328E-01    0.44647E+01
  1231    0.87476E+03    0.24661E+02    0.71258E-01    0.41571E+01
  1232    0.87058E+03    0.24840E+02    0.71188E-01    0.38356E+01
  1233    0.86655E+03    0.25019E+02    0.71118E-01    0.34981E+01
  1234    0.86246E+03    0.25195E+02    0.71048E-01    0.31476E+01
  1235    0.85867E+03    0.25371E+02    0.70978E-01    0.27828E+01
  1236    0.85474E+03    0.25543E+02    0.70908E-01    0.24043E+01
  1237    0.85081E+03    0.25714E+02    0.70838E-01    0.20116E+01
  1238    0.84697E+03    0.25884E+02    0.70767E-01    0.16053E+01
  1239    0.84313E+03    0.26052E+02    0.70697E-01    0.11856E+01
  1240    0.83929E+03    0.26217E+02    0.70626E-01    0.75389E+00
  1241    0.83561E+03    0.26381E+02    0.70556E-01    0.30882E+00
  1242    0.83187E+03    0.26543E+02    0.70485E-01   -0.14737E+00
  1243    0.82820E+03    0.26701E+02    0.70415E-01   -0.61782E+00
  1244    0.82461E+03    0.26859E+02    0.70345E-01   -0.10987E+01
  1245    0.82110E+03    0.27014E+02    0.70275E-01   -0.15917E+01
  1246    0.81759E+03    0.27166E+02    0.70204E-01   -0.20949E+01
  1247    0.81408E+03    0.27316E+02    0.70134E-01   -0.26099E+01
  1248    0.81066E+03    0.27463E+02    0.70064E-01   -0.31361E+01
  1249    0.80731E+03    0.27609E+02    0.69994E-01   -0.36724E+01
  1250    0.80404E+03    0.27750E+02    0.69925E-01   -0.42190E+01
  1251    0.80077E+03    0.27888E+02    0.69855E-01   -0.47758E+01
  1252    0.79766E+03    0.28026E+02    0.69785E-01   -0.53425E+01
  1253    0.79447E+03    0.28159E+02    0.69716E-01   -0.59184E+01
  1254    0.79136E+03    0.28288E+02    0.69647E-01   -0.65035E+01
  1255    0.78832E+03    0.28416E+02    0.69578E-01   -0.70977E+01
  1256    0.78544E+03    0.28540E+02    0.69509E-01   -0.77003E+01
  1257    0.78255E+03    0.28662E+02    0.69441E-01   -0.83114E+01
  1258    0.77966E+03    0.28779E+02    0.69373E-01   -0.89304E+01
  1259    0.77685E+03    0.28894E+02    0.69305E-01   -0.95573E+01
  1260    0.77411E+03    0.29006E+02    0.69237E-01   -0.10192E+02
  1261    0.77145E+03    0.29114E+02    0.69169E-01   -0.10833E+02
  1262    0.76885E+03    0.29220E+02    0.69102E-01   -0.11481E+02
  1263    0.76634E+03    0.29322E+02    0.69035E-01   -0.12137E+02
  1264    0.76381E+03    0.29421E+02    0.68968E-01   -0.12798E+02
  1265    0.76144E+03    0.29516E+02    0.68902E-01   -0.13466E+02
  1266    0.75906E+03    0.29608E+02    0.68836E-01   -0.14139E+02
  1267    0.75675E+03    0.29695E+02    0.68770E-01   -0.14817E+02
  1268    0.75452E+03    0.29781E+02    0.68705E-01   -0.15501E+02
  1269    0.75237E+03    0.29861E+02    0.68640E-01   -0.16190E+02
  1270    0.75026E+03    0.29938E+02    0.68575E-01   -0.16883E+02
  1271    0.74823E+03    0.30013E+02    0.68511E-01   -0.17581E+02
  1272    0.74624E+03    0.30083E+02    0.68447E-01   -0.18282E+02
  1273    0.74430E+03    0.30150E+02    0.68384E-01   -0.18987E+02
  1274    0.74244E+03    0.30212E+02    0.68320E-01   -0.19696E+02
  1275    0.74063E+03    0.30271E+02    0.68258E-01   -0.20406E+02
  1276    0.73889E+03    0.30326E+02    0.68195E-01   -0.21120E+02
  1277    0.73720E+03    0.30379E+02    0.68133E-01   -0.21836E+02
  1278    0.73558E+03    0.30427E+02    0.68072E-01   -0.22554E+02
  1279    0.73403E+03    0.30470E+02    0.68011E-01   -0.23272E+02
  1280    0.73254E+03    0.30511E+02    0.67950E-01   -0.23994E+02
  1281    0.73111E+03    0.30548E+02    0.67890E-01   -0.24715E+02
  1282    0.72975E+03    0.30581E+02    0.67831E-01   -0.25437E+02
  1283    0.72845E+03    0.30610E+02    0.67771E-01   -0.26160E+02
  1284    0.72721E+03    0.30635E+02    0.67713E-01   -0.26883E+02
  1285    0.72603E+03    0.30657E+02    0.67654E-01   -0.27605E+02
  1286    0.72491E+03    0.30674E+02    0.67597E-01   -0.28326E+02
  1287    0.72385E+03    0.30688E+02    0.67540E-01   -0.29046E+02
  1288    0.72286E+03    0.30697E+02    0.67483E-01   -0.29766E+02
  1289    0.72193E+03    0.30704E+02    0.67427E-01   -0.30483E+02
  1290    0.72105E+03    0.30705E+02    0.67371E-01   -0.31199E+02
  1291    0.72024E+03    0.30704E+02    0.67316E-01   -0.31912E+02
  1292    0.71948E+03    0.30696E+02    0.67261E-01   -0.32623E+02
  1293    0.71878E+03    0.30688E+02    0.67207E-01   -0.33332E+02
  1294    0.71815E+03    0.30674E+02    0.67154E-01   -0.34035E+02
  1295    0.71757E+03    0.30657E+02    0.67101E-01   -0.34736E+02
  1296    0.71705E+03    0.30636E+02    0.67048E-01   -0.35432E+02
  1297    0.71658E+03    0.30612E+02    0.66997E-01   -0.36125E+02
  1298    0.71618E+03    0.30583E+02    0.66945E-01   -0.36812E+02
  1299    0.71582E+03    0.30551E+02    0.66895E-01   -0.37495E+02
  1300    0.71553E+03    0.30514E+02    0.66844E-01   -0.38173E+02
  1301    0.71529E+03    0.30475E+02    0.66795E-01   -0.38844E+02
  1302    0.71510E+03    0.30431E+02    0.66746E-01   -0.39510E+02
  1303    0.71496E+03    0.30384E+02    0.66698E-01   -0.40170E+02
  1304    0.71488E+03    0.30333E+02    0.66650E-01   -0.40823E+02
  1305    0.71486E+03    0.30278E+02    0.66603E-01   -0.41472E+02
  1306    0.71487E+03    0.30221E+02    0.66556E-01   -0.42111E+02
  1307    0.71495E+03    0.30159E+02    0.66510E-01   -0.42744E+02
  1308    0.71507E+03    0.30093E+02    0.66465E-01   -0.43371E+02
  1309    0.71524E+03    0.30023E+02    0.66420E-01   -0.43989E+02
  1310    0.71547E+03    0.29951E+02    0.66376E-01   -0.44600E+02
  1311    0.71573E+03    0.29875E+02    0.66332E-01   -0.45203E+02
  1312    0.71607E+03    0.29796E+02    0.66289E-01   -0.45798E+02
  1313    0.71643E+03    0.29712E+02    0.66247E-01   -0.46385E+02
  1314    0.71685E+03    0.29626E+02    0.66205E-01   -0.46962E+02
  1315    0.71731E+03    0.29537E+02    0.66164E-01   -0.47531E+02
  1316    0.71781E+03    0.29443E+02    0.66123E-01   -0.48090E+02
  1317    0.71837E+03    0.29348E+02    0.66083E-01   -0.48640E+02
  1318    0.71895E+03    0.29248E+02    0.66043E-01   -0.49181E+02
  1319    0.71958E+03    0.29145E+02    0.66004E-01   -0.49712E+02
  1320    0.72025E+03    0.29039E+02    0.65966E-01   -0.50234E+02
  1321    0.72095E+03    0.28931E+02    0.65928E-01   -0.50745E+02
  1322    0.72170E+03    0.28818E+02    0.65891E-01   -0.51246E+02
  1323    0.72249E+03    0.28702E+02    0.65854E-01   -0.51736E+02
  1324    0.72332E+03    0.28584E+02    0.65818E-01   -0.52217E+02
  1325    0.72417E+03    0.28463E+02    0.65783E-01   -0.52685E+02
  1326    0.72508E+03    0.28340E+02    0.65748E-01   -0.53144E+02
  1327    0.72599E+03    0.28214E+02    0.65713E-01   -0.53591E+02
  1328    0.72696E+03    0.28085E+02    0.65679E-01   -0.54026E+02
  1329    0.72795E+03    0.27953E+02    0.65646E-01   -0.54450E+02
  1330    0.72897E+03    0.27818E+02    0.65613E-01   -0.54863E+02
  1331    0.73003E+03    0.27681E+02    0.65581E-01   -0.55263E+02
  1332    0.73111E+03    0.27541E+02    0.65549E-01   -0.55652E+02
  1333    0.73222E+03    0.27399E+02    0.65518E-01   -0.56028E+02
  1334    0.73335E+03    0.27255E+02    0.65487E-01   -0.56392E+02
  1335    0.73451E+03    0.27108E+02    0.65456E-01   -0.56744E+02
  1336    0.73570E+03    0.26959E+02    0.65426E-01   -0.57082E+02
  1337    0.73691E+03    0.26807E+02    0.65397E-01   -0.57409E+02
  1338    0.73814E+03    0.26653E+02    0.65368E-01   -0.57722E+02
  1339    0.73939E+03    0.26497E+02    0.65339E-01   -0.58024E+02
  1340    0.74066E+03    0.26340E+02    0.65311E-01   -0.58313E+02
  1341    0.74195E+03    0.26181E+02    0.65283E-01   -0.58587E+02
  1342    0.74325E+03    0.26020E+02    0.65256E-01   -0.58849E+02
  1343    0.74457E+03    0.25857E+02    0.65229E-01   -0.59098E+02
  1344    0.74591E+03    0.25691E+02    0.65203E-01   -0.59333E+02
  1345    0.74725E+03    0.25525E+02    0.65177E-01   -0.59554E+02
  1346    0.74862E+03    0.25357E+02    0.65151E-01   -0.59764E+02
  1347    0.74999E+03    0.25187E+02    0.65126E-01   -0.59959E+02
  1348    0.75137E+03    0.25016E+02    0.65101E-01   -0.60139E+02
  1349    0.75277E+03    0.24842E+02    0.65076E-01   -0.60307E+02
  1350    0.75417E+03    0.24669E+02    0.65052E-01   -0.60460E+02
  1351    0.75558E+03    0.24494E+02    0.65028E-01   -0.60600E+02
  1352    0.75698E+03    0.24317E+02    0.65005E-01   -0.60725E+02
  1353    0.75840E+03    0.24141E+02    0.64982E-01   -0.60837E+02
  1354    0.75982E+03    0.23962E+02    0.64959E-01   -0.60935E+02
  1355    0.76125E+03    0.23783E+02    0.64936E-01   -0.61019E+02
  1356    0.76268E+03    0.23603E+02    0.64914E-01   -0.61091E+02
  1357    0.76411E+03    0.23422E+02    0.64892E-01   -0.61147E+02
  1358    0.76552E+03    0.23240E+02    0.64870E-01   -0.61188E+02
  1359    0.76694E+03    0.23057E+02    0.64849E-01   -0.61217E+02
  1360    0.76834E+03    0.22876E+02    0.64828E-01   -0.61231E+02
  1361    0.76976E+03    0.22691E+02    0.64807E-01   -0.61232E+02
  1362    0.77115E+03    0.22507E+02    0.64786E-01   -0.61218E+02
  1363    0.77254E+03    0.22322E+02    0.64766E-01   -0.61192E+02
  1364    0.77390E+03    0.22137E+02    0.64746E-01   -0.61151E+02
  1365    0.77534E+03    0.21952E+02    0.64726E-01   -0.61096E+02
  1366    0.77670E+03    0.21766E+02    0.64706E-01   -0.61028E+02
  1367    0.77804E+03    0.21579E+02    0.64687E-01   -0.60947E+02
  1368    0.77945E+03    0.21394E+02    0.64667E-01   -0.60852E+02
  1369    0.78078E+03    0.21207E+02    0.64648E-01   -0.60743E+02
  1370    0.78210E+03    0.21021E+02    0.64629E-01   -0.60621E+02
  1371    0.78341E+03    0.20835E+02    0.64610E-01   -0.60486E+02
  1372    0.78471E+03    0.20649E+02    0.64592E-01   -0.60337E+02
  1373    0.78600E+03    0.20464E+02    0.64573E-01   -0.60176E+02
  1374    0.78728E+03    0.20279E+02    0.64555E-01   -0.60001E+02
  1375    0.78855E+03    0.20094E+02    0.64536E-01   -0.59814E+02
  1376    0.78982E+03    0.19910E+02    0.64518E-01   -0.59613E+02
  1377    0.79108E+03    0.19727E+02    0.64500E-01   -0.59400E+02
  1378    0.79233E+03    0.19542E+02    0.64482E-01   -0.59175E+02
  1379    0.79351E+03    0.19360E+02    0.64464E-01   -0.58937E+02
  1380    0.79467E+03    0.19177E+02    0.64446E-01   -0.58687E+02
  1381    0.79583E+03    0.18996E+02    0.64428E-01   -0.58424E+02
  1382    0.79683E+03    0.18815E+02    0.64411E-01   -0.58148E+02
  1383    0.79798E+03    0.18636E+02    0.64393E-01   -0.57861E+02
  1384    0.79897E+03    0.18457E+02    0.64375E-01   -0.57562E+02
  1385    0.79995E+03    0.18279E+02    0.64357E-01   -0.57251E+02
  1386    0.80093E+03    0.18102E+02    0.64340E-01   -0.56929E+02
  1387    0.80184E+03    0.17927E+02    0.64322E-01   -0.56595E+02
  1388    0.80288E+03    0.17752E+02    0.64304E-01   -0.56250E+02
  1389    0.80377E+03    0.17579E+02    0.64286E-01   -0.55893E+02
  1390    0.80458E+03    0.17407E+02    0.64268E-01   -0.55527E+02
  1391    0.80547E+03    0.17237E+02    0.64250E-01   -0.55149E+02
  1392    0.80627E+03    0.17068E+02    0.64232E-01   -0.54761E+02
  1393    0.80707E+03    0.16901E+02    0.64214E-01   -0.54362E+02
  1394    0.80779E+03    0.16735E+02    0.64196E-01   -0.53954E+02
  1395    0.80851E+03    0.16570E+02    0.64177E-01   -0.53535E+02
  1396    0.80923E+03    0.16408E+02    0.64159E-01   -0.53107E+02
  1397    0.80987E+03    0.16248E+02    0.64140E-01   -0.52669E+02
  1398    0.81043E+03    0.16088E+02    0.64121E-01   -0.52221E+02
  1399    0.81099E+03    0.15932E+02    0.64102E-01   -0.51765E+02
  1400    0.81155E+03    0.15777E+02    0.64083E-01   -0.51299E+02
  1401    0.81203E+03    0.15623E+02    0.64063E-01   -0.50825E+02
  1402    0.81251E+03    0.15472E+02    0.64044E-01   -0.50342E+02
  1403    0.81291E+03    0.15323E+02    0.64024E-01   -0.49851E+02
  1404    0.81324E+03    0.15177E+02    0.64004E-01   -0.49351E+02
  1405    0.81364E+03    0.15032E+02    0.63983E-01   -0.48843E+02
  1406    0.81389E+03    0.14890E+02    0.63963E-01   -0.48329E+02
  1407    0.81407E+03    0.14750E+02    0.63942E-01   -0.47806E+02
  1408    0.81439E+03    0.14612E+02    0.63920E-01   -0.47276E+02
  1409    0.81450E+03    0.14476E+02    0.63899E-01   -0.46738E+02
  1410    0.81468E+03    0.14343E+02    0.63877E-01   -0.46194E+02
  1411    0.81478E+03    0.14212E+02    0.63855E-01   -0.45643E+02
  1412    0.81482E+03    0.14083E+02    0.63833E-01   -0.45085E+02
  1413    0.81470E+03    0.13958E+02    0.63810E-01   -0.44521E+02
  1414    0.81467E+03    0.13834E+02    0.63787E-01   -0.43950E+02
  1415    0.81456E+03    0.13713E+02    0.63763E-01   -0.43373E+02
  1416    0.81446E+03    0.13595E+02    0.63739E-01   -0.42792E+02
  1417    0.81421E+03    0.13478E+02    0.63715E-01   -0.42205E+02
  1418    0.81396E+03    0.13365E+02    0.63691E-01   -0.41612E+02
  1419    0.81364E+03    0.13254E+02    0.63666E-01   -0.41014E+02
  1420    0.81333E+03    0.13146E+02    0.63640E-01   -0.40412E+02
  1421    0.81295E+03    0.13041E+02    0.63615E-01   -0.39806E+02
  1422    0.81257E+03    0.12938E+02    0.63589E-01   -0.39195E+02
  1423    0.81205E+03    0.12838E+02    0.63562E-01   -0.38580E+02
  1424    0.81160E+03    0.12742E+02    0.63535E-01   -0.37961E+02
  1425    0.81102E+03    0.12647E+02    0.63508E-01   -0.37339E+02
  1426    0.81037E+03    0.12556E+02    0.63480E-01   -0.36713E+02
  1427    0.80979E+03    0.12468E+02    0.63452E-01   -0.36084E+02
  1428    0.80908E+03    0.12381E+02    0.63423E-01   -0.35453E+02
  1429    0.80829E+03    0.12299E+02    0.63394E-01   -0.34817E+02
  1430    0.80752E+03    0.12219E+02    0.63364E-01   -0.34181E+02
  1431    0.80668E+03    0.12141E+02    0.63334E-01   -0.33542E+02
  1432    0.80577E+03    0.12067E+02    0.63304E-01   -0.32901E+02
  1433    0.80494E+03    0.11996E+02    0.63273E-01   -0.32259E+02
  1434    0.80397E+03    0.11928E+02    0.63242E-01   -0.31614E+02
  1435    0.80293E+03    0.11862E+02    0.63210E-01   -0.30970E+02
  1436    0.80191E+03    0.11799E+02    0.63178E-01   -0.30325E+02
  1437    0.80074E+03    0.11740E+02    0.63145E-01   -0.29678E+02
  1438    0.79958E+03    0.11683E+02    0.63112E-01   -0.29033E+02
  1439    0.79836E+03    0.11629E+02    0.63078E-01   -0.28385E+02
  1440    0.79715E+03    0.11579E+02    0.63044E-01   -0.27739E+02
  1441    0.79587E+03    0.11530E+02    0.63009E-01   -0.27094E+02
  1442    0.79453E+03    0.11485E+02    0.62974E-01   -0.26449E+02
  1443    0.79312E+03    0.11444E+02    0.62938E-01   -0.25804E+02
  1444    0.79172E+03    0.11405E+02    0.62902E-01   -0.25161E+02
  1445    0.79018E+03    0.11370E+02    0.62866E-01   -0.24520E+02
  1446    0.78873E+03    0.11336E+02    0.62829E-01   -0.23879E+02
  1447    0.78707E+03    0.11307E+02    0.62791E-01   -0.23239E+02
  1448    0.78549E+03    0.11281E+02    0.62753E-01   -0.22604E+02
  1449    0.78385E+03    0.11256E+02    0.62715E-01   -0.21970E+02
  1450    0.78214E+03    0.11235E+02    0.62676E-01   -0.21339E+02
  1451    0.78045E+03    0.11218E+02    0.62636E-01   -0.20712E+02
  1452    0.77862E+03    0.11202E+02    0.62596E-01   -0.20088E+02
  1453    0.77680E+03    0.11190E+02    0.62555E-01   -0.19467E+02
  1454    0.77499E+03    0.11181E+02    0.62514E-01   -0.18848E+02
  1455    0.77312E+03    0.11175E+02    0.62473E-01   -0.18235E+02
  1456    0.77118E+03    0.11172E+02    0.62431E-01   -0.17626E+02
  1457    0.76911E+03    0.11171E+02    0.62388E-01   -0.17020E+02
  1458    0.76713E+03    0.11173E+02    0.62345E-01   -0.16418E+02
  1459    0.76508E+03    0.11178E+02    0.62301E-01   -0.15820E+02
  1460    0.76297E+03    0.11187E+02    0.62257E-01   -0.15228E+02
  1461    0.76088E+03    0.11196E+02    0.62212E-01   -0.14641E+02
  1462    0.75872E+03    0.11209E+02    0.62167E-01   -0.14058E+02
  1463    0.75642E+03    0.11226E+02    0.62121E-01   -0.13481E+02
  1464    0.75421E+03    0.11244E+02    0.62075E-01   -0.12908E+02
  1465    0.75187E+03    0.11266E+02    0.62028E-01   -0.12342E+02
  1466    0.74961E+03    0.11290E+02    0.61981E-01   -0.11780E+02
  1467    0.74722E+03    0.11317E+02    0.61933E-01   -0.11225E+02
  1468    0.74484E+03    0.11346E+02    0.61885E-01   -0.10676E+02
  1469    0.74247E+03    0.11378E+02    0.61836E-01   -0.10134E+02
  1470    0.73989E+03    0.11412E+02    0.61786E-01   -0.95964E+01
  1471    0.73747E+03    0.11450E+02    0.61736E-01   -0.90670E+01
  1472    0.73499E+03    0.11490E+02    0.61686E-01   -0.85437E+01
  1473    0.73245E+03    0.11532E+02    0.61635E-01   -0.80279E+01
  1474    0.72977E+03    0.11576E+02    0.61583E-01   -0.75182E+01
  1475    0.72718E+03    0.11623E+02    0.61531E-01   -0.70160E+01
  1476    0.72453E+03    0.11672E+02    0.61478E-01   -0.65218E+01
  1477    0.72189E+03    0.11723E+02    0.61425E-01   -0.60342E+01
  1478    0.71919E+03    0.11777E+02    0.61371E-01   -0.55546E+01
  1479    0.71650E+03    0.11834E+02    0.61317E-01   -0.50831E+01
  1480    0.71375E+03    0.11892E+02    0.61262E-01   -0.46192E+01
  1481    0.71095E+03    0.11952E+02    0.61207E-01   -0.41633E+01
  1482    0.70817E+03    0.12015E+02    0.61151E-01   -0.37156E+01
  1483    0.70534E+03    0.12080E+02    0.61095E-01   -0.32762E+01
  1484    0.70251E+03    0.12146E+02    0.61038E-01   -0.28452E+01
  1485    0.69964E+03    0.12215E+02    0.60981E-01   -0.24229E+01
  1486    0.69675E+03    0.12286E+02    0.60923E-01   -0.20090E+01
  1487    0.69383E+03    0.12358E+02    0.60865E-01   -0.16040E+01
  1488    0.69091E+03    0.12433E+02    0.60806E-01   -0.12078E+01
  1489    0.68794E+03    0.12510E+02    0.60747E-01   -0.82074E+00
  1490    0.68497E+03    0.12587E+02    0.60687E-01   -0.44271E+00
  1491    0.68198E+03    0.12667E+02    0.60627E-01   -0.73987E-01
  1492    0.67897E+03    0.12748E+02    0.60567E-01    0.28547E+00
  1493    0.67595E+03    0.12830E+02    0.60506E-01    0.63546E+00
  1494    0.67291E+03    0.12915E+02    0.60444E-01    0.97593E+00
  1495    0.66986E+03    0.13001E+02    0.60383E-01    0.13068E+01
  1496    0.66679E+03    0.13089E+02    0.60320E-01    0.16281E+01
  1497    0.66370E+03    0.13177E+02    0.60258E-01    0.19395E+01
  1498    0.66061E+03    0.13267E+02    0.60195E-01    0.22411E+01
  1499    0.65751E+03    0.13358E+02    0.60131E-01    0.25329E+01
  1500    0.65440E+03    0.13451E+02    0.60068E-01    0.28147E+01
  1501    0.65128E+03    0.13544E+02    0.60004E-01    0.30866E+01
  1502    0.64814E+03    0.13639E+02    0.59939E-01    0.33481E+01
  1503    0.64501E+03    0.13735E+02    0.59874E-01    0.35996E+01
  1504    0.64187E+03    0.13832E+02    0.59809E-01    0.38411E+01
  1505    0.63871E+03    0.13930E+02    0.59744E-01    0.40724E+01
  1506    0.63555E+03    0.14029E+02    0.59678E-01    0.42935E+01
  1507    0.63239E+03    0.14129E+02    0.59612E-01    0.45045E+01
  1508    0.62923E+03    0.14230E+02    0.59546E-01    0.47050E+01
  1509    0.62606E+03    0.14330E+02    0.59479E-01    0.48953E+01
  1510    0.62289E+03    0.14433E+02    0.59412E-01    0.50752E+01
  1511    0.61971E+03    0.14536E+02    0.59345E-01    0.52454E+01
  1512    0.61653E+03    0.14639E+02    0.59277E-01    0.54038E+01
  1513    0.61335E+03    0.14743E+02    0.59210E-01    0.55534E+01
  1514    0.61017E+03    0.14848E+02    0.59142E-01    0.56921E+01
  1515    0.60702E+03    0.14954E+02    0.59074E-01    0.58213E+01
  1516    0.60384E+03    0.15059E+02    0.59005E-01    0.59390E+01
  1517    0.60068E+03    0.15165E+02    0.58937E-01    0.60473E+01
  1518    0.59751E+03    0.15272E+02    0.58868E-01    0.61464E+01
  1519    0.59435E+03    0.15378E+02    0.58799E-01    0.62334E+01
  1520    0.59120E+03    0.15485E+02    0.58730E-01    0.63113E+01
  1521    0.58805E+03    0.15593E+02    0.58661E-01    0.63793E+01
  1522    0.58490E+03    0.15700E+02    0.58591E-01    0.64368E+01
  1523    0.58176E+03    0.15807E+02    0.58522E-01    0.64845E+01
  1524    0.57863E+03    0.15914E+02    0.58452E-01    0.65219E+01
  1525    0.57550E+03    0.16022E+02    0.58382E-01    0.65497E+01
  1526    0.57239E+03    0.16130E+02    0.58312E-01    0.65678E+01
  1527    0.56929E+03    0.16236E+02    0.58241E-01    0.65750E+01
  1528    0.56619E+03    0.16344E+02    0.58171E-01    0.65734E+01
  1529    0.56311E+03    0.16450E+02    0.58101E-01    0.65624E+01
  1530    0.56004E+03    0.16556E+02    0.58030E-01    0.65412E+01
  1531    0.55698E+03    0.16663E+02    0.57959E-01    0.65099E+01
  1532    0.55394E+03    0.16769E+02    0.57888E-01    0.64701E+01
  1533    0.55090E+03    0.16874E+02    0.57817E-01    0.64217E+01
  1534    0.54789E+03    0.16980E+02    0.57746E-01    0.63619E+01
  1535    0.54489E+03    0.17084E+02    0.57675E-01    0.62944E+01
  1536    0.54190E+03    0.17188E+02    0.57604E-01    0.62169E+01
  1537    0.53895E+03    0.17291E+02    0.57533E-01    0.61304E+01
  1538    0.53601E+03    0.17395E+02    0.57462E-01    0.60355E+01
  1539    0.53305E+03    0.17496E+02    0.57390E-01    0.59315E+01
  1540    0.53014E+03    0.17596E+02    0.57319E-01    0.58193E+01
  1541    0.52724E+03    0.17697E+02    0.57247E-01    0.56973E+01
  1542    0.52437E+03    0.17797E+02    0.57176E-01    0.55678E+01
  1543    0.52150E+03    0.17894E+02    0.57104E-01    0.54287E+01
  1544    0.51867E+03    0.17992E+02    0.57032E-01    0.52822E+01
  1545    0.51585E+03    0.18088E+02    0.56961E-01    0.51275E+01
  1546    0.51305E+03    0.18183E+02    0.56889E-01    0.49640E+01
  1547    0.51028E+03    0.18278E+02    0.56817E-01    0.47931E+01
  1548    0.50754E+03    0.18371E+02    0.56746E-01    0.46142E+01
  1549    0.50482E+03    0.18462E+02    0.56674E-01    0.44280E+01
  1550    0.50213E+03    0.18553E+02    0.56603E-01    0.42338E+01
  1551    0.49945E+03    0.18642E+02    0.56531E-01    0.40317E+01
  1552    0.49681E+03    0.18729E+02    0.56459E-01    0.38230E+01
