#    L    TT             EE             TE             PP             TP          
  1653    0.36972E+03    0.18747E+02   -0.32222E+02    0.65210E+05   -0.27833E+02
  1654    0.37017E+03    0.18622E+02   -0.32450E+02    0.65113E+05   -0.27771E+02
  1655    0.37065E+03    0.18495E+02   -0.32667E+02    0.65017E+05   -0.27612E+02
  1656    0.37113E+03    0.18367E+02   -0.32877E+02    0.64920E+05   -0.27357E+02
  1657    0.37161E+03    0.18237E+02   -0.33079E+02    0.64824E+05   -0.27010E+02
  1658    0.37212E+03    0.18106E+02   -0.33273E+02    0.64728E+05   -0.26575E+02
  1659    0.37265E+03    0.17974E+02   -0.33457E+02    0.64632E+05   -0.26054E+02
  1660    0.37317E+03    0.17841E+02   -0.33634E+02    0.64537E+05   -0.25452E+02
  1661    0.37371E+03    0.17707E+02   -0.33802E+02    0.64441E+05   -0.24771E+02
  1662    0.37426E+03    0.17572E+02   -0.33962E+02    0.64346E+05   -0.24015E+02
  1663    0.37482E+03    0.17437E+02   -0.34113E+02    0.64251E+05   -0.23187E+02
  1664    0.37538E+03    0.17299E+02   -0.34255E+02    0.64156E+05   -0.22291E+02
  1665    0.37596E+03    0.17162E+02   -0.34389E+02    0.64061E+05   -0.21329E+02
  1666    0.37655E+03    0.17023E+02   -0.34516E+02    0.63966E+05   -0.20305E+02
  1667    0.37713E+03    0.16884E+02   -0.34632E+02    0.63872E+05   -0.19223E+02
  1668    0.37774E+03    0.16744E+02   -0.34741E+02    0.63777E+05   -0.18085E+02
  1669    0.37834E+03    0.16604E+02   -0.34840E+02    0.63683E+05   -0.16896E+02
  1670    0.37895E+03    0.16463E+02   -0.34930E+02    0.63589E+05   -0.15658E+02
  1671    0.37957E+03    0.16321E+02   -0.35014E+02    0.63495E+05   -0.14374E+02
  1672    0.38019E+03    0.16179E+02   -0.35088E+02    0.63402E+05   -0.13049E+02
  1673    0.38080E+03    0.16035E+02   -0.35153E+02    0.63308E+05   -0.11684E+02
  1674    0.38143E+03    0.15893E+02   -0.35209E+02    0.63215E+05   -0.10285E+02
  1675    0.38205E+03    0.15749E+02   -0.35258E+02    0.63121E+05   -0.88531E+01
  1676    0.38268E+03    0.15604E+02   -0.35297E+02    0.63028E+05   -0.73928E+01
  1677    0.38331E+03    0.15461E+02   -0.35328E+02    0.62935E+05   -0.59070E+01
  1678    0.38393E+03    0.15315E+02   -0.35351E+02    0.62843E+05   -0.43992E+01
  1679    0.38456E+03    0.15171E+02   -0.35365E+02    0.62750E+05   -0.28726E+01
  1680    0.38518E+03    0.15026E+02   -0.35370E+02    0.62658E+05   -0.13306E+01
  1681    0.38581E+03    0.14880E+02   -0.35367E+02    0.62566E+05    0.22352E+00
  1682    0.38643E+03    0.14735E+02   -0.35357E+02    0.62473E+05    0.17864E+01
  1683    0.38705E+03    0.14591E+02   -0.35338E+02    0.62382E+05    0.33548E+01
  1684    0.38766E+03    0.14446E+02   -0.35311E+02    0.62290E+05    0.49254E+01
  1685    0.38828E+03    0.14301E+02   -0.35276E+02    0.62198E+05    0.64947E+01
  1686    0.38889E+03    0.14157E+02   -0.35231E+02    0.62107E+05    0.80596E+01
  1687    0.38949E+03    0.14012E+02   -0.35179E+02    0.62015E+05    0.96167E+01
  1688    0.39009E+03    0.13868E+02   -0.35120E+02    0.61924E+05    0.11163E+02
  1689    0.39068E+03    0.13725E+02   -0.35051E+02    0.61833E+05    0.12694E+02
  1690    0.39125E+03    0.13582E+02   -0.34975E+02    0.61742E+05    0.14208E+02
  1691    0.39183E+03    0.13439E+02   -0.34892E+02    0.61652E+05    0.15700E+02
  1692    0.39240E+03    0.13296E+02   -0.34800E+02    0.61561E+05    0.17168E+02
  1693    0.39296E+03    0.13154E+02   -0.34701E+02    0.61471E+05    0.18609E+02
  1694    0.39350E+03    0.13014E+02   -0.34595E+02    0.61381E+05    0.20018E+02
  1695    0.39405E+03    0.12872E+02   -0.34480E+02    0.61290E+05    0.21393E+02
  1696    0.39458E+03    0.12733E+02   -0.34358E+02    0.61201E+05    0.22730E+02
  1697    0.39509E+03    0.12593E+02   -0.34230E+02    0.61111E+05    0.24027E+02
  1698    0.39559E+03    0.12455E+02   -0.34094E+02    0.61021E+05    0.25278E+02
  1699    0.39609E+03    0.12317E+02   -0.33950E+02    0.60932E+05    0.26483E+02
  1700    0.39657E+03    0.12179E+02   -0.33800E+02    0.60842E+05    0.27636E+02
  1701    0.39703E+03    0.12044E+02   -0.33642E+02    0.60753E+05    0.28736E+02
  1702    0.39749E+03    0.11909E+02   -0.33478E+02    0.60664E+05    0.29782E+02
  1703    0.39793E+03    0.11776E+02   -0.33308E+02    0.60575E+05    0.30776E+02
  1704    0.39836E+03    0.11642E+02   -0.33130E+02    0.60487E+05    0.31720E+02
  1705    0.39877E+03    0.11511E+02   -0.32946E+02    0.60398E+05    0.32614E+02
  1706    0.39917E+03    0.11379E+02   -0.32755E+02    0.60310E+05    0.33460E+02
  1707    0.39955E+03    0.11248E+02   -0.32559E+02    0.60222E+05    0.34258E+02
  1708    0.39992E+03    0.11120E+02   -0.32355E+02    0.60134E+05    0.35010E+02
  1709    0.40027E+03    0.10993E+02   -0.32146E+02    0.60046E+05    0.35717E+02
  1710    0.40060E+03    0.10868E+02   -0.31931E+02    0.59958E+05    0.36380E+02
  1711    0.40092E+03    0.10744E+02   -0.31708E+02    0.59870E+05    0.37000E+02
  1712    0.40122E+03    0.10620E+02   -0.31481E+02    0.59783E+05    0.37579E+02
  1713    0.40150E+03    0.10498E+02   -0.31248E+02    0.59695E+05    0.38118E+02
  1714    0.40176E+03    0.10377E+02   -0.31009E+02    0.59608E+05    0.38617E+02
  1715    0.40200E+03    0.10258E+02   -0.30765E+02    0.59521E+05    0.39079E+02
  1716    0.40224E+03    0.10140E+02   -0.30515E+02    0.59434E+05    0.39503E+02
  1717    0.40245E+03    0.10023E+02   -0.30260E+02    0.59347E+05    0.39892E+02
  1718    0.40263E+03    0.99087E+01   -0.30000E+02    0.59261E+05    0.40246E+02
  1719    0.40280E+03    0.97952E+01   -0.29735E+02    0.59174E+05    0.40567E+02
  1720    0.40295E+03    0.96837E+01   -0.29466E+02    0.59088E+05    0.40856E+02
  1721    0.40308E+03    0.95740E+01   -0.29191E+02    0.59002E+05    0.41114E+02
  1722    0.40320E+03    0.94648E+01   -0.28912E+02    0.58916E+05    0.41342E+02
  1723    0.40330E+03    0.93575E+01   -0.28628E+02    0.58830E+05    0.41541E+02
  1724    0.40336E+03    0.92528E+01   -0.28340E+02    0.58744E+05    0.41712E+02
  1725    0.40341E+03    0.91485E+01   -0.28047E+02    0.58659E+05    0.41857E+02
  1726    0.40344E+03    0.90468E+01   -0.27752E+02    0.58573E+05    0.41977E+02
  1727    0.40345E+03    0.89462E+01   -0.27451E+02    0.58488E+05    0.42073E+02
  1728    0.40344E+03    0.88490E+01   -0.27148E+02    0.58403E+05    0.42146E+02
  1729    0.40341E+03    0.87528E+01   -0.26840E+02    0.58318E+05    0.42197E+02
  1730    0.40335E+03    0.86578E+01   -0.26528E+02    0.58233E+05    0.42228E+02
  1731    0.40327E+03    0.85646E+01   -0.26214E+02    0.58148E+05    0.42239E+02
  1732    0.40317E+03    0.84733E+01   -0.25896E+02    0.58064E+05    0.42232E+02
  1733    0.40305E+03    0.83844E+01   -0.25575E+02    0.57979E+05    0.42208E+02
  1734    0.40290E+03    0.82967E+01   -0.25252E+02    0.57895E+05    0.42168E+02
  1735    0.40273E+03    0.82115E+01   -0.24925E+02    0.57811E+05    0.42113E+02
  1736    0.40254E+03    0.81274E+01   -0.24596E+02    0.57727E+05    0.42044E+02
  1737    0.40233E+03    0.80465E+01   -0.24265E+02    0.57643E+05    0.41964E+02
  1738    0.40210E+03    0.79667E+01   -0.23931E+02    0.57559E+05    0.41872E+02
  1739    0.40185E+03    0.78894E+01   -0.23595E+02    0.57476E+05    0.41769E+02
  1740    0.40156E+03    0.78139E+01   -0.23257E+02    0.57392E+05    0.41658E+02
  1741    0.40128E+03    0.77401E+01   -0.22917E+02    0.57309E+05    0.41539E+02
  1742    0.40095E+03    0.76688E+01   -0.22577E+02    0.57226E+05    0.41414E+02
  1743    0.40060E+03    0.75993E+01   -0.22233E+02    0.57143E+05    0.41283E+02
  1744    0.40024E+03    0.75322E+01   -0.21890E+02    0.57060E+05    0.41148E+02
  1745    0.39985E+03    0.74662E+01   -0.21545E+02    0.56977E+05    0.41009E+02
  1746    0.39943E+03    0.74033E+01   -0.21198E+02    0.56895E+05    0.40869E+02
  1747    0.39900E+03    0.73429E+01   -0.20851E+02    0.56812E+05    0.40728E+02
  1748    0.39854E+03    0.72850E+01   -0.20504E+02    0.56730E+05    0.40587E+02
  1749    0.39805E+03    0.72280E+01   -0.20155E+02    0.56648E+05    0.40448E+02
  1750    0.39754E+03    0.71734E+01   -0.19806E+02    0.56566E+05    0.40311E+02
  1751    0.39701E+03    0.71205E+01   -0.19458E+02    0.56484E+05    0.40178E+02
  1752    0.39646E+03    0.70693E+01   -0.19108E+02    0.56402E+05    0.40049E+02
  1753    0.39589E+03    0.70198E+01   -0.18760E+02    0.56320E+05    0.39923E+02
  1754    0.39529E+03    0.69734E+01   -0.18412E+02    0.56239E+05    0.39800E+02
  1755    0.39468E+03    0.69300E+01   -0.18063E+02    0.56157E+05    0.39679E+02
  1756    0.39405E+03    0.68876E+01   -0.17715E+02    0.56076E+05    0.39561E+02
  1757    0.39338E+03    0.68474E+01   -0.17368E+02    0.55995E+05    0.39445E+02
  1758    0.39269E+03    0.68094E+01   -0.17022E+02    0.55914E+05    0.39331E+02
  1759    0.39199E+03    0.67735E+01   -0.16677E+02    0.55833E+05    0.39219E+02
  1760    0.39126E+03    0.67399E+01   -0.16332E+02    0.55753E+05    0.39107E+02
  1761    0.39051E+03    0.67084E+01   -0.15988E+02    0.55672E+05    0.38997E+02
  1762    0.38974E+03    0.66789E+01   -0.15646E+02    0.55592E+05    0.38887E+02
  1763    0.38895E+03    0.66517E+01   -0.15305E+02    0.55511E+05    0.38777E+02
  1764    0.38815E+03    0.66267E+01   -0.14965E+02    0.55431E+05    0.38667E+02
  1765    0.38731E+03    0.66037E+01   -0.14627E+02    0.55351E+05    0.38558E+02
  1766    0.38645E+03    0.65827E+01   -0.14291E+02    0.55271E+05    0.38447E+02
  1767    0.38558E+03    0.65638E+01   -0.13956E+02    0.55191E+05    0.38336E+02
  1768    0.38468E+03    0.65470E+01   -0.13624E+02    0.55112E+05    0.38224E+02
  1769    0.38377E+03    0.65323E+01   -0.13294E+02    0.55032E+05    0.38110E+02
  1770    0.38284E+03    0.65195E+01   -0.12965E+02    0.54953E+05    0.37994E+02
  1771    0.38188E+03    0.65089E+01   -0.12639E+02    0.54874E+05    0.37876E+02
  1772    0.38092E+03    0.65002E+01   -0.12317E+02    0.54795E+05    0.37756E+02
  1773    0.37992E+03    0.64934E+01   -0.11995E+02    0.54716E+05    0.37634E+02
  1774    0.37891E+03    0.64888E+01   -0.11677E+02    0.54637E+05    0.37508E+02
  1775    0.37788E+03    0.64860E+01   -0.11362E+02    0.54558E+05    0.37380E+02
  1776    0.37684E+03    0.64852E+01   -0.11049E+02    0.54480E+05    0.37247E+02
  1777    0.37576E+03    0.64865E+01   -0.10740E+02    0.54401E+05    0.37111E+02
  1778    0.37468E+03    0.64895E+01   -0.10434E+02    0.54323E+05    0.36971E+02
  1779    0.37358E+03    0.64946E+01   -0.10131E+02    0.54245E+05    0.36826E+02
  1780    0.37247E+03    0.65015E+01   -0.98314E+01    0.54167E+05    0.36677E+02
  1781    0.37134E+03    0.65102E+01   -0.95352E+01    0.54089E+05    0.36523E+02
  1782    0.37018E+03    0.65208E+01   -0.92427E+01    0.54011E+05    0.36363E+02
  1783    0.36901E+03    0.65333E+01   -0.89537E+01    0.53933E+05    0.36198E+02
  1784    0.36784E+03    0.65474E+01   -0.86677E+01    0.53856E+05    0.36027E+02
  1785    0.36664E+03    0.65635E+01   -0.83867E+01    0.53778E+05    0.35850E+02
  1786    0.36543E+03    0.65812E+01   -0.81093E+01    0.53701E+05    0.35666E+02
  1787    0.36420E+03    0.66008E+01   -0.78355E+01    0.53624E+05    0.35476E+02
  1788    0.36297E+03    0.66220E+01   -0.75675E+01    0.53547E+05    0.35278E+02
  1789    0.36172E+03    0.66449E+01   -0.73022E+01    0.53470E+05    0.35074E+02
  1790    0.36044E+03    0.66694E+01   -0.70420E+01    0.53393E+05    0.34861E+02
  1791    0.35917E+03    0.66955E+01   -0.67868E+01    0.53317E+05    0.34641E+02
  1792    0.35788E+03    0.67233E+01   -0.65351E+01    0.53240E+05    0.34412E+02
  1793    0.35656E+03    0.67526E+01   -0.62883E+01    0.53164E+05    0.34175E+02
  1794    0.35525E+03    0.67834E+01   -0.60465E+01    0.53088E+05    0.33929E+02
  1795    0.35393E+03    0.68159E+01   -0.58097E+01    0.53011E+05    0.33674E+02
  1796    0.35257E+03    0.68498E+01   -0.55771E+01    0.52935E+05    0.33410E+02
  1797    0.35123E+03    0.68851E+01   -0.53501E+01    0.52859E+05    0.33135E+02
  1798    0.34987E+03    0.69218E+01   -0.51273E+01    0.52784E+05    0.32851E+02
  1799    0.34850E+03    0.69600E+01   -0.49102E+01    0.52708E+05    0.32557E+02
  1800    0.34712E+03    0.69995E+01   -0.46987E+01    0.52633E+05    0.32252E+02
  1801    0.34574E+03    0.70404E+01   -0.44918E+01    0.52557E+05    0.31936E+02
  1802    0.34436E+03    0.70824E+01   -0.42905E+01    0.52482E+05    0.31610E+02
  1803    0.34296E+03    0.71258E+01   -0.40952E+01    0.52407E+05    0.31276E+02
  1804    0.34154E+03    0.71704E+01   -0.39043E+01    0.52332E+05    0.30933E+02
  1805    0.34012E+03    0.72163E+01   -0.37193E+01    0.52257E+05    0.30584E+02
  1806    0.33871E+03    0.72634E+01   -0.35397E+01    0.52182E+05    0.30228E+02
  1807    0.33727E+03    0.73117E+01   -0.33658E+01    0.52107E+05    0.29868E+02
  1808    0.33583E+03    0.73610E+01   -0.31973E+01    0.52033E+05    0.29503E+02
  1809    0.33439E+03    0.74112E+01   -0.30346E+01    0.51958E+05    0.29136E+02
  1810    0.33295E+03    0.74627E+01   -0.28776E+01    0.51884E+05    0.28766E+02
  1811    0.33149E+03    0.75152E+01   -0.27261E+01    0.51810E+05    0.28396E+02
  1812    0.33004E+03    0.75688E+01   -0.25806E+01    0.51736E+05    0.28025E+02
  1813    0.32858E+03    0.76233E+01   -0.24407E+01    0.51662E+05    0.27656E+02
  1814    0.32711E+03    0.76787E+01   -0.23066E+01    0.51588E+05    0.27288E+02
  1815    0.32564E+03    0.77350E+01   -0.21784E+01    0.51514E+05    0.26923E+02
  1816    0.32418E+03    0.77922E+01   -0.20560E+01    0.51441E+05    0.26562E+02
  1817    0.32270E+03    0.78502E+01   -0.19394E+01    0.51367E+05    0.26206E+02
  1818    0.32122E+03    0.79091E+01   -0.18286E+01    0.51294E+05    0.25856E+02
  1819    0.31972E+03    0.79688E+01   -0.17238E+01    0.51221E+05    0.25512E+02
  1820    0.31824E+03    0.80291E+01   -0.16248E+01    0.51148E+05    0.25177E+02
  1821    0.31677E+03    0.80902E+01   -0.15317E+01    0.51075E+05    0.24850E+02
  1822    0.31528E+03    0.81519E+01   -0.14446E+01    0.51002E+05    0.24533E+02
  1823    0.31383E+03    0.82143E+01   -0.13633E+01    0.50929E+05    0.24227E+02
  1824    0.31234E+03    0.82771E+01   -0.12878E+01    0.50857E+05    0.23932E+02
  1825    0.31086E+03    0.83403E+01   -0.12184E+01    0.50784E+05    0.23650E+02
  1826    0.30938E+03    0.84049E+01   -0.11548E+01    0.50712E+05    0.23382E+02
  1827    0.30792E+03    0.84696E+01   -0.10971E+01    0.50639E+05    0.23129E+02
  1828    0.30644E+03    0.85347E+01   -0.10453E+01    0.50567E+05    0.22891E+02
  1829    0.30496E+03    0.85994E+01   -0.99933E+00    0.50495E+05    0.22670E+02
  1830    0.30349E+03    0.86659E+01   -0.95917E+00    0.50423E+05    0.22467E+02
  1831    0.30203E+03    0.87321E+01   -0.92488E+00    0.50352E+05    0.22283E+02
  1832    0.30056E+03    0.87985E+01   -0.89644E+00    0.50280E+05    0.22118E+02
  1833    0.29911E+03    0.88653E+01   -0.87367E+00    0.50208E+05    0.21973E+02
  1834    0.29766E+03    0.89317E+01   -0.85689E+00    0.50137E+05    0.21850E+02
  1835    0.29620E+03    0.89992E+01   -0.84557E+00    0.50065E+05    0.21750E+02
  1836    0.29476E+03    0.90678E+01   -0.84019E+00    0.49994E+05    0.21673E+02
  1837    0.29332E+03    0.91344E+01   -0.84043E+00    0.49923E+05    0.21621E+02
  1838    0.29189E+03    0.92022E+01   -0.84639E+00    0.49852E+05    0.21595E+02
  1839    0.29046E+03    0.92702E+01   -0.85791E+00    0.49781E+05    0.21595E+02
  1840    0.28904E+03    0.93371E+01   -0.87510E+00    0.49710E+05    0.21622E+02
  1841    0.28763E+03    0.94050E+01   -0.89777E+00    0.49640E+05    0.21678E+02
  1842    0.28623E+03    0.94725E+01   -0.92598E+00    0.49569E+05    0.21763E+02
  1843    0.28483E+03    0.95395E+01   -0.95969E+00    0.49499E+05    0.21879E+02
  1844    0.28344E+03    0.96069E+01   -0.99872E+00    0.49429E+05    0.22027E+02
  1845    0.28208E+03    0.96738E+01   -0.10432E+01    0.49358E+05    0.22206E+02
  1846    0.28070E+03    0.97411E+01   -0.10929E+01    0.49288E+05    0.22419E+02
  1847    0.27935E+03    0.98078E+01   -0.11480E+01    0.49218E+05    0.22667E+02
  1848    0.27799E+03    0.98742E+01   -0.12081E+01    0.49148E+05    0.22950E+02
  1849    0.27665E+03    0.99400E+01   -0.12734E+01    0.49079E+05    0.23269E+02
  1850    0.27532E+03    0.10005E+02   -0.13438E+01    0.49009E+05    0.23626E+02
  1851    0.27399E+03    0.10071E+02   -0.14192E+01    0.48939E+05    0.24020E+02
  1852    0.27269E+03    0.10137E+02   -0.14997E+01    0.48870E+05    0.24452E+02
  1853    0.27138E+03    0.10201E+02   -0.15849E+01    0.48801E+05    0.24919E+02
  1854    0.27010E+03    0.10265E+02   -0.16752E+01    0.48731E+05    0.25420E+02
  1855    0.26882E+03    0.10327E+02   -0.17702E+01    0.48662E+05    0.25954E+02
  1856    0.26757E+03    0.10390E+02   -0.18698E+01    0.48593E+05    0.26519E+02
  1857    0.26632E+03    0.10453E+02   -0.19742E+01    0.48524E+05    0.27115E+02
  1858    0.26508E+03    0.10514E+02   -0.20831E+01    0.48456E+05    0.27739E+02
  1859    0.26386E+03    0.10576E+02   -0.21968E+01    0.48387E+05    0.28390E+02
  1860    0.26264E+03    0.10635E+02   -0.23147E+01    0.48319E+05    0.29067E+02
  1861    0.26145E+03    0.10695E+02   -0.24372E+01    0.48250E+05    0.29768E+02
  1862    0.26027E+03    0.10754E+02   -0.25640E+01    0.48182E+05    0.30493E+02
  1863    0.25909E+03    0.10812E+02   -0.26949E+01    0.48114E+05    0.31239E+02
  1864    0.25795E+03    0.10871E+02   -0.28301E+01    0.48045E+05    0.32005E+02
  1865    0.25680E+03    0.10928E+02   -0.29694E+01    0.47977E+05    0.32790E+02
  1866    0.25568E+03    0.10983E+02   -0.31127E+01    0.47909E+05    0.33593E+02
  1867    0.25456E+03    0.11039E+02   -0.32599E+01    0.47842E+05    0.34412E+02
  1868    0.25347E+03    0.11093E+02   -0.34110E+01    0.47774E+05    0.35246E+02
  1869    0.25239E+03    0.11146E+02   -0.35658E+01    0.47706E+05    0.36092E+02
  1870    0.25132E+03    0.11199E+02   -0.37244E+01    0.47639E+05    0.36951E+02
  1871    0.25026E+03    0.11251E+02   -0.38865E+01    0.47572E+05    0.37820E+02
  1872    0.24923E+03    0.11301E+02   -0.40523E+01    0.47504E+05    0.38699E+02
  1873    0.24821E+03    0.11352E+02   -0.42214E+01    0.47437E+05    0.39585E+02
  1874    0.24721E+03    0.11400E+02   -0.43939E+01    0.47370E+05    0.40478E+02
  1875    0.24623E+03    0.11448E+02   -0.45696E+01    0.47303E+05    0.41375E+02
  1876    0.24525E+03    0.11495E+02   -0.47484E+01    0.47236E+05    0.42276E+02
  1877    0.24429E+03    0.11541E+02   -0.49304E+01    0.47170E+05    0.43180E+02
  1878    0.24335E+03    0.11585E+02   -0.51152E+01    0.47103E+05    0.44084E+02
  1879    0.24243E+03    0.11628E+02   -0.53028E+01    0.47036E+05    0.44987E+02
  1880    0.24152E+03    0.11670E+02   -0.54933E+01    0.46970E+05    0.45889E+02
  1881    0.24064E+03    0.11711E+02   -0.56863E+01    0.46904E+05    0.46787E+02
  1882    0.23976E+03    0.11751E+02   -0.58818E+01    0.46837E+05    0.47680E+02
  1883    0.23891E+03    0.11789E+02   -0.60798E+01    0.46771E+05    0.48567E+02
  1884    0.23807E+03    0.11828E+02   -0.62801E+01    0.46705E+05    0.49447E+02
  1885    0.23725E+03    0.11864E+02   -0.64827E+01    0.46639E+05    0.50318E+02
  1886    0.23644E+03    0.11900E+02   -0.66873E+01    0.46574E+05    0.51178E+02
  1887    0.23565E+03    0.11934E+02   -0.68941E+01    0.46508E+05    0.52027E+02
  1888    0.23489E+03    0.11966E+02   -0.71026E+01    0.46442E+05    0.52863E+02
  1889    0.23413E+03    0.11997E+02   -0.73130E+01    0.46377E+05    0.53684E+02
  1890    0.23339E+03    0.12027E+02   -0.75252E+01    0.46312E+05    0.54489E+02
  1891    0.23268E+03    0.12057E+02   -0.77388E+01    0.46246E+05    0.55277E+02
  1892    0.23198E+03    0.12084E+02   -0.79540E+01    0.46181E+05    0.56047E+02
  1893    0.23130E+03    0.12110E+02   -0.81704E+01    0.46116E+05    0.56796E+02
  1894    0.23063E+03    0.12135E+02   -0.83880E+01    0.46051E+05    0.57524E+02
  1895    0.22998E+03    0.12159E+02   -0.86068E+01    0.45986E+05    0.58229E+02
  1896    0.22935E+03    0.12182E+02   -0.88266E+01    0.45921E+05    0.58910E+02
  1897    0.22874E+03    0.12202E+02   -0.90473E+01    0.45857E+05    0.59565E+02
  1898    0.22814E+03    0.12222E+02   -0.92689E+01    0.45792E+05    0.60193E+02
  1899    0.22757E+03    0.12240E+02   -0.94911E+01    0.45728E+05    0.60793E+02
  1900    0.22700E+03    0.12256E+02   -0.97140E+01    0.45663E+05    0.61363E+02
  1901    0.22646E+03    0.12271E+02   -0.99374E+01    0.45599E+05    0.61902E+02
  1902    0.22594E+03    0.12285E+02   -0.10161E+02    0.45535E+05    0.62410E+02
  1903    0.22543E+03    0.12296E+02   -0.10385E+02    0.45471E+05    0.62885E+02
  1904    0.22495E+03    0.12308E+02   -0.10608E+02    0.45407E+05    0.63328E+02
  1905    0.22446E+03    0.12317E+02   -0.10833E+02    0.45343E+05    0.63739E+02
  1906    0.22400E+03    0.12325E+02   -0.11057E+02    0.45279E+05    0.64116E+02
  1907    0.22357E+03    0.12332E+02   -0.11280E+02    0.45215E+05    0.64460E+02
  1908    0.22314E+03    0.12337E+02   -0.11504E+02    0.45152E+05    0.64770E+02
  1909    0.22273E+03    0.12340E+02   -0.11727E+02    0.45088E+05    0.65046E+02
  1910    0.22234E+03    0.12343E+02   -0.11950E+02    0.45025E+05    0.65287E+02
  1911    0.22197E+03    0.12344E+02   -0.12173E+02    0.44962E+05    0.65493E+02
  1912    0.22162E+03    0.12343E+02   -0.12395E+02    0.44898E+05    0.65664E+02
  1913    0.22128E+03    0.12341E+02   -0.12615E+02    0.44835E+05    0.65798E+02
  1914    0.22096E+03    0.12337E+02   -0.12835E+02    0.44772E+05    0.65897E+02
  1915    0.22065E+03    0.12332E+02   -0.13055E+02    0.44709E+05    0.65959E+02
  1916    0.22036E+03    0.12326E+02   -0.13274E+02    0.44647E+05    0.65984E+02
  1917    0.22009E+03    0.12317E+02   -0.13492E+02    0.44584E+05    0.65972E+02
  1918    0.21983E+03    0.12309E+02   -0.13708E+02    0.44521E+05    0.65921E+02
  1919    0.21959E+03    0.12298E+02   -0.13924E+02    0.44459E+05    0.65833E+02
  1920    0.21937E+03    0.12285E+02   -0.14138E+02    0.44396E+05    0.65706E+02
  1921    0.21915E+03    0.12272E+02   -0.14350E+02    0.44334E+05    0.65541E+02
  1922    0.21896E+03    0.12256E+02   -0.14562E+02    0.44272E+05    0.65336E+02
  1923    0.21878E+03    0.12240E+02   -0.14771E+02    0.44210E+05    0.65091E+02
  1924    0.21860E+03    0.12222E+02   -0.14979E+02    0.44148E+05    0.64806E+02
  1925    0.21846E+03    0.12202E+02   -0.15186E+02    0.44086E+05    0.64481E+02
  1926    0.21832E+03    0.12182E+02   -0.15390E+02    0.44024E+05    0.64115E+02
  1927    0.21819E+03    0.12160E+02   -0.15594E+02    0.43962E+05    0.63708E+02
  1928    0.21809E+03    0.12137E+02   -0.15793E+02    0.43900E+05    0.63259E+02
  1929    0.21799E+03    0.12113E+02   -0.15992E+02    0.43839E+05    0.62768E+02
  1930    0.21791E+03    0.12087E+02   -0.16188E+02    0.43777E+05    0.62234E+02
  1931    0.21785E+03    0.12058E+02   -0.16382E+02    0.43716E+05    0.61658E+02
  1932    0.21779E+03    0.12030E+02   -0.16574E+02    0.43655E+05    0.61039E+02
  1933    0.21775E+03    0.12000E+02   -0.16763E+02    0.43594E+05    0.60376E+02
  1934    0.21773E+03    0.11969E+02   -0.16950E+02    0.43532E+05    0.59669E+02
  1935    0.21771E+03    0.11936E+02   -0.17135E+02    0.43471E+05    0.58918E+02
  1936    0.21771E+03    0.11902E+02   -0.17317E+02    0.43411E+05    0.58122E+02
  1937    0.21771E+03    0.11866E+02   -0.17495E+02    0.43350E+05    0.57280E+02
  1938    0.21774E+03    0.11830E+02   -0.17671E+02    0.43289E+05    0.56394E+02
  1939    0.21777E+03    0.11792E+02   -0.17845E+02    0.43228E+05    0.55461E+02
  1940    0.21782E+03    0.11753E+02   -0.18016E+02    0.43168E+05    0.54483E+02
  1941    0.21788E+03    0.11713E+02   -0.18183E+02    0.43107E+05    0.53457E+02
  1942    0.21794E+03    0.11671E+02   -0.18347E+02    0.43047E+05    0.52385E+02
  1943    0.21802E+03    0.11629E+02   -0.18509E+02    0.42987E+05    0.51265E+02
  1944    0.21811E+03    0.11584E+02   -0.18667E+02    0.42927E+05    0.50097E+02
  1945    0.21820E+03    0.11540E+02   -0.18821E+02    0.42866E+05    0.48881E+02
  1946    0.21830E+03    0.11494E+02   -0.18973E+02    0.42806E+05    0.47617E+02
  1947    0.21841E+03    0.11448E+02   -0.19120E+02    0.42747E+05    0.46303E+02
  1948    0.21854E+03    0.11400E+02   -0.19265E+02    0.42687E+05    0.44940E+02
  1949    0.21867E+03    0.11350E+02   -0.19405E+02    0.42627E+05    0.43527E+02
  1950    0.21881E+03    0.11300E+02   -0.19543E+02    0.42567E+05    0.42064E+02
  1951    0.21896E+03    0.11249E+02   -0.19676E+02    0.42508E+05    0.40552E+02
  1952    0.21912E+03    0.11196E+02   -0.19806E+02    0.42448E+05    0.38991E+02
  1953    0.21929E+03    0.11143E+02   -0.19932E+02    0.42389E+05    0.37386E+02
  1954    0.21946E+03    0.11089E+02   -0.20054E+02    0.42330E+05    0.35739E+02
  1955    0.21964E+03    0.11034E+02   -0.20174E+02    0.42271E+05    0.34053E+02
  1956    0.21982E+03    0.10978E+02   -0.20288E+02    0.42211E+05    0.32331E+02
  1957    0.22004E+03    0.10920E+02   -0.20399E+02    0.42152E+05    0.30576E+02
  1958    0.22021E+03    0.10862E+02   -0.20506E+02    0.42094E+05    0.28790E+02
  1959    0.22042E+03    0.10803E+02   -0.20609E+02    0.42035E+05    0.26978E+02
  1960    0.22063E+03    0.10744E+02   -0.20708E+02    0.41976E+05    0.25140E+02
  1961    0.22084E+03    0.10684E+02   -0.20803E+02    0.41917E+05    0.23282E+02
  1962    0.22106E+03    0.10623E+02   -0.20894E+02    0.41859E+05    0.21405E+02
